"Time","Total"
2022-04-15 18:01:00,1
2022-04-15 18:01:15,1
2022-04-15 18:01:30,1
2022-04-15 18:01:45,1
2022-04-15 18:02:00,1
2022-04-15 18:02:15,1
2022-04-15 18:02:30,1
2022-04-15 18:02:45,1
2022-04-15 18:03:00,1
2022-04-15 18:03:15,1
2022-04-15 18:03:30,1
2022-04-15 18:03:45,1
2022-04-15 18:04:00,1
2022-04-15 18:04:15,1
2022-04-15 18:04:30,1
2022-04-15 18:04:45,1
2022-04-15 18:05:00,1
2022-04-15 18:05:15,1
2022-04-15 18:05:30,1
2022-04-15 18:05:45,1
2022-04-15 18:06:00,1
2022-04-15 18:06:15,1
2022-04-15 18:06:30,1
2022-04-15 18:06:45,1
2022-04-15 18:07:00,1
2022-04-15 18:07:15,1
2022-04-15 18:07:30,1
2022-04-15 18:07:45,1
2022-04-15 18:08:00,1
2022-04-15 18:08:15,1
2022-04-15 18:08:30,1
2022-04-15 18:08:45,1
2022-04-15 18:09:00,1
2022-04-15 18:09:15,1
2022-04-15 18:09:30,1
2022-04-15 18:09:45,1
2022-04-15 18:10:00,1
2022-04-15 18:10:15,1
2022-04-15 18:10:30,1
2022-04-15 18:10:45,1
2022-04-15 18:11:00,1
2022-04-15 18:11:15,1
2022-04-15 18:11:30,1
2022-04-15 18:11:45,1
2022-04-15 18:12:00,1
2022-04-15 18:12:15,1
2022-04-15 18:12:30,1
2022-04-15 18:12:45,1
2022-04-15 18:13:00,1
2022-04-15 18:13:15,1
2022-04-15 18:13:30,1
2022-04-15 18:13:45,1
2022-04-15 18:14:00,1
2022-04-15 18:14:15,1
2022-04-15 18:14:30,1
2022-04-15 18:14:45,1
2022-04-15 18:15:00,1
2022-04-15 18:15:15,1
2022-04-15 18:15:30,1
2022-04-15 18:15:45,1
2022-04-15 18:16:00,1
2022-04-15 18:16:15,1
2022-04-15 18:16:30,1
2022-04-15 18:16:45,1
2022-04-15 18:17:00,1
2022-04-15 18:17:15,1
2022-04-15 18:17:30,1
2022-04-15 18:17:45,1
2022-04-15 18:18:00,1
2022-04-15 18:18:15,1
2022-04-15 18:18:30,1
2022-04-15 18:18:45,1
2022-04-15 18:19:00,1
2022-04-15 18:19:15,1
2022-04-15 18:19:30,1
2022-04-15 18:19:45,1
2022-04-15 18:20:00,1
2022-04-15 18:20:15,1
2022-04-15 18:20:30,1
2022-04-15 18:20:45,1
2022-04-15 18:21:00,1
2022-04-15 18:21:15,1
2022-04-15 18:21:30,1
2022-04-15 18:21:45,1
2022-04-15 18:22:00,1
2022-04-15 18:22:15,1
2022-04-15 18:22:30,1
2022-04-15 18:22:45,1
2022-04-15 18:23:00,1
2022-04-15 18:23:15,1
2022-04-15 18:23:30,1
2022-04-15 18:23:45,1
2022-04-15 18:24:00,1
2022-04-15 18:24:15,1
2022-04-15 18:24:30,1
2022-04-15 18:24:45,1
2022-04-15 18:25:00,1
2022-04-15 18:25:15,1
2022-04-15 18:25:30,1
2022-04-15 18:25:45,1
2022-04-15 18:26:00,1
2022-04-15 18:26:15,1
2022-04-15 18:26:30,1
2022-04-15 18:26:45,1
2022-04-15 18:27:00,1
2022-04-15 18:27:15,1
2022-04-15 18:27:30,1
2022-04-15 18:27:45,1
2022-04-15 18:28:00,1
2022-04-15 18:28:15,1
2022-04-15 18:28:30,1
2022-04-15 18:28:45,1
2022-04-15 18:29:00,1
2022-04-15 18:29:15,1
2022-04-15 18:29:30,1
2022-04-15 18:29:45,1
2022-04-15 18:30:00,1

