Time,Response,Throttling,Cpu%,Requests/30,Memory in MB,Cores,Total_requests/interval,Requests/2s,No of replicas,Memory%
2022-04-19 15:21:48,363 ms,0.527,35.2,2.66,749,0.352,78.0,0.667,3.0,37.5
2022-04-19 15:21:50,384 ms,0.527,35.2,2.62,749,0.352,78.0,0.333,3.0,37.5
2022-04-19 15:21:52,363 ms,0.527,35.2,2.79,749,0.352,78.0,1.67,3.0,37.5
2022-04-19 15:21:54,386 ms,0.527,35.2,2.97,749,0.352,78.0,1.33,3.0,37.5
2022-04-19 15:21:56,392 ms,0.527,35.2,2.9,749,0.352,78.0,0.335,3.0,37.5
2022-04-19 15:21:58,341 ms,0.527,35.2,2.79,749,0.352,78.0,0.0,3.0,37.5
2022-04-19 15:22:00,357 ms,0.527,35.2,2.62,749,0.352,79.0,0.667,3.0,37.5
2022-04-19 15:22:02,362 ms,0.527,35.2,2.62,749,0.352,79.0,1.0,3.0,37.5
2022-04-19 15:22:04,396 ms,0.527,35.2,2.59,749,0.352,79.0,0.333,3.0,37.5
2022-04-19 15:22:06,393 ms,0.527,35.2,2.48,749,0.352,79.0,0.333,3.0,37.5
2022-04-19 15:22:08,494 ms,0.527,35.2,2.52,749,0.352,79.0,1.33,3.0,37.5
2022-04-19 15:22:10,463 ms,0.527,35.2,2.69,749,0.352,79.0,0.668,3.0,37.5
2022-04-19 15:22:12,436 ms,0.527,35.2,2.69,749,0.352,79.0,0.667,3.0,37.5
2022-04-19 15:22:14,411 ms,0.527,35.2,2.62,749,0.352,79.0,0.667,3.0,37.5
2022-04-19 15:22:15,411 ms,0.33,31.3,2.62,766,0.313,78.0,0.667,3.0,38.3
2022-04-19 15:22:16,424 ms,0.33,31.3,2.41,766,0.313,78.0,0.0,3.0,38.3
2022-04-19 15:22:18,295 ms,0.33,31.3,2.38,766,0.313,78.0,1.34,3.0,38.3
2022-04-19 15:22:20,337 ms,0.33,31.3,2.48,766,0.313,78.0,1.33,3.0,38.3
2022-04-19 15:22:22,425 ms,0.33,31.3,2.34,766,0.313,78.0,0.667,3.0,38.3
2022-04-19 15:22:24,487 ms,0.33,31.3,2.31,766,0.313,78.0,1.0,3.0,38.3
2022-04-19 15:22:26,453 ms,0.33,31.3,2.38,766,0.313,78.0,1.67,3.0,38.3
2022-04-19 15:22:28,428 ms,0.33,31.3,2.59,766,0.313,78.0,1.67,3.0,38.3
2022-04-19 15:22:30,373 ms,0.33,31.3,2.62,766,0.313,79.0,0.667,3.0,38.3
2022-04-19 15:22:32,354 ms,0.33,31.3,2.66,766,0.313,79.0,1.33,3.0,38.3
2022-04-19 15:22:34,346 ms,0.33,31.3,2.69,766,0.313,79.0,0.667,3.0,38.3
2022-04-19 15:22:36,314 ms,0.33,31.3,2.79,766,0.313,79.0,1.0,3.0,38.3
2022-04-19 15:22:38,331 ms,0.33,31.3,2.45,766,0.313,79.0,0.333,3.0,38.3
2022-04-19 15:22:40,350 ms,0.33,31.3,2.48,766,0.313,79.0,1.0,3.0,38.3
2022-04-19 15:22:42,424 ms,0.33,31.3,2.55,766,0.313,79.0,1.67,3.0,38.3
2022-04-19 15:22:44,430 ms,0.33,31.3,2.62,766,0.313,79.0,1.0,3.0,38.3
2022-04-19 15:22:45,430 ms,0.294,29.9,2.62,706,0.299,84.0,1.0,3.0,35.3
2022-04-19 15:22:46,447 ms,0.294,29.9,2.76,706,0.299,84.0,0.333,3.0,35.3
2022-04-19 15:22:48,512 ms,0.294,29.9,2.9,706,0.299,84.0,1.0,3.0,35.3
2022-04-19 15:22:50,467 ms,0.294,29.9,2.79,706,0.299,84.0,1.0,3.0,35.3
2022-04-19 15:22:52,397 ms,0.294,29.9,2.72,706,0.299,84.0,0.333,3.0,35.3
2022-04-19 15:22:54,388 ms,0.294,29.9,2.69,706,0.299,84.0,1.0,3.0,35.3
2022-04-19 15:22:56,295 ms,0.294,29.9,2.55,706,0.299,84.0,0.667,3.0,35.3
2022-04-19 15:22:58,282 ms,0.294,29.9,2.48,706,0.299,84.0,1.33,3.0,35.3
2022-04-19 15:23:00,284 ms,0.294,29.9,2.38,706,0.299,71.0,0.0,3.0,35.3
2022-04-19 15:23:02,323 ms,0.294,29.9,2.38,706,0.299,71.0,0.333,3.0,35.3
2022-04-19 15:23:04,399 ms,0.294,29.9,2.38,706,0.299,71.0,0.333,3.0,35.3
2022-04-19 15:23:06,418 ms,0.294,29.9,2.38,706,0.299,71.0,0.333,3.0,35.3
2022-04-19 15:23:08,374 ms,0.294,29.9,2.48,706,0.299,71.0,0.667,3.0,35.3
2022-04-19 15:23:10,346 ms,0.294,29.9,2.52,706,0.299,71.0,1.0,3.0,35.3
2022-04-19 15:23:12,351 ms,0.294,29.9,2.52,706,0.299,71.0,1.67,3.0,35.3
2022-04-19 15:23:14,338 ms,0.294,29.9,2.38,706,0.299,71.0,0.333,3.0,35.3
2022-04-19 15:23:15,338 ms,0.317,30.0,2.38,727,0.3,76.0,0.333,3.0,36.4
2022-04-19 15:23:16,391 ms,0.317,30.0,2.31,727,0.3,76.0,0.333,3.0,36.4
2022-04-19 15:23:18,415 ms,0.317,30.0,2.34,727,0.3,76.0,1.0,3.0,36.4
2022-04-19 15:23:20,469 ms,0.317,30.0,2.48,727,0.3,76.0,1.33,3.0,36.4
2022-04-19 15:23:22,506 ms,0.317,30.0,2.62,727,0.3,76.0,1.67,3.0,36.4
2022-04-19 15:23:24,483 ms,0.317,30.0,2.72,727,0.3,76.0,0.667,3.0,36.4
2022-04-19 15:23:26,449 ms,0.317,30.0,2.72,727,0.3,76.0,1.0,3.0,36.4
2022-04-19 15:23:28,423 ms,0.317,30.0,2.66,727,0.3,76.0,0.333,3.0,36.4
2022-04-19 15:23:30,378 ms,0.317,30.0,2.62,727,0.3,79.0,0.0,3.0,36.4
2022-04-19 15:23:32,326 ms,0.317,30.0,2.66,727,0.3,79.0,1.33,3.0,36.4
2022-04-19 15:23:34,351 ms,0.317,30.0,2.72,727,0.3,79.0,1.0,3.0,36.4
2022-04-19 15:23:36,343 ms,0.317,30.0,2.79,727,0.3,79.0,1.33,3.0,36.4
2022-04-19 15:23:38,338 ms,0.317,30.0,2.9,727,0.3,79.0,0.667,3.0,36.4
2022-04-19 15:23:40,356 ms,0.317,30.0,2.97,727,0.3,79.0,1.67,3.0,36.4
2022-04-19 15:23:42,351 ms,0.317,30.0,2.83,727,0.3,79.0,0.667,3.0,36.4
2022-04-19 15:23:44,474 ms,0.317,30.0,2.86,727,0.3,79.0,0.667,3.0,36.4
2022-04-19 15:23:45,474 ms,0.327,35.0,2.86,791,0.35,85.0,0.667,3.0,39.6
2022-04-19 15:23:46,492 ms,0.327,35.0,2.79,791,0.35,85.0,0.667,3.0,39.6
2022-04-19 15:23:48,545 ms,0.327,35.0,2.76,791,0.35,85.0,0.667,3.0,39.6
2022-04-19 15:23:50,661 ms,0.327,35.0,2.69,791,0.35,85.0,0.0,3.0,39.6
2022-04-19 15:23:52,513 ms,0.327,35.0,2.48,791,0.35,85.0,0.667,3.0,39.6
2022-04-19 15:23:54,514 ms,0.327,35.0,2.48,791,0.35,85.0,1.0,3.0,39.6
2022-04-19 15:23:56,403 ms,0.327,35.0,2.38,791,0.35,85.0,0.333,3.0,39.6
2022-04-19 15:23:58,279 ms,0.327,35.0,2.55,791,0.35,85.0,1.0,3.0,39.6
2022-04-19 15:24:00,281 ms,0.327,35.0,2.66,791,0.35,80.0,0.667,3.0,39.6
2022-04-19 15:24:02,281 ms,0.327,35.0,2.52,791,0.35,80.0,0.0,3.0,39.6
2022-04-19 15:24:04,359 ms,0.327,35.0,2.62,791,0.35,80.0,1.33,3.0,39.6
2022-04-19 15:24:06,532 ms,0.327,35.0,2.55,791,0.35,80.0,1.0,3.0,39.6
2022-04-19 15:24:08,569 ms,0.327,35.0,2.55,791,0.35,80.0,0.333,3.0,39.6
2022-04-19 15:24:10,578 ms,0.327,35.0,2.45,791,0.35,80.0,0.0,3.0,39.6
2022-04-19 15:24:12,488 ms,0.327,35.0,2.41,791,0.35,80.0,1.33,3.0,39.6
2022-04-19 15:24:14,454 ms,0.327,35.0,2.52,791,0.35,80.0,0.0,3.0,39.6
2022-04-19 15:24:15,454 ms,0.381,34.3,2.52,812,0.343,76.0,0.0,3.0,40.6
2022-04-19 15:24:16,399 ms,0.381,34.3,2.55,812,0.343,76.0,2.0,3.0,40.6
2022-04-19 15:24:18,389 ms,0.381,34.3,2.48,812,0.343,76.0,1.0,3.0,40.6
2022-04-19 15:24:20,376 ms,0.381,34.3,2.66,812,0.343,76.0,0.333,3.0,40.6
2022-04-19 15:24:22,328 ms,0.381,34.3,2.79,812,0.343,76.0,1.33,3.0,40.6
2022-04-19 15:24:24,320 ms,0.381,34.3,2.83,812,0.343,76.0,1.0,3.0,40.6
2022-04-19 15:24:26,330 ms,0.381,34.3,2.76,812,0.343,76.0,0.0,3.0,40.6
2022-04-19 15:24:28,355 ms,0.381,34.3,2.72,812,0.343,76.0,1.0,3.0,40.6
2022-04-19 15:24:30,374 ms,0.381,34.3,2.9,812,0.343,87.0,1.33,3.0,40.6
2022-04-19 15:24:32,404 ms,0.381,34.3,3.0,812,0.343,87.0,1.0,3.0,40.6
2022-04-19 15:24:34,419 ms,0.381,34.3,3.03,812,0.343,87.0,2.0,3.0,40.6
2022-04-19 15:24:36,400 ms,0.381,34.3,2.97,812,0.343,87.0,0.0,3.0,40.6
2022-04-19 15:24:38,357 ms,0.381,34.3,2.97,812,0.343,87.0,0.333,3.0,40.6
2022-04-19 15:24:40,350 ms,0.381,34.3,3.0,812,0.343,87.0,0.667,3.0,40.6
2022-04-19 15:24:42,344 ms,0.381,34.3,2.93,812,0.343,87.0,1.33,3.0,40.6
2022-04-19 15:24:44,368 ms,0.381,34.3,2.97,812,0.343,87.0,0.333,3.0,40.6
2022-04-19 15:24:45,368 ms,0.457,43.9,2.97,976,0.439,88.0,0.333,3.0,48.8
2022-04-19 15:24:46,530 ms,0.457,43.9,3.03,976,0.439,88.0,1.33,3.0,48.8
2022-04-19 15:24:48,520 ms,0.457,43.9,2.76,976,0.439,88.0,0.333,3.0,48.8
2022-04-19 15:24:50,462 ms,0.457,43.9,2.9,976,0.439,88.0,1.0,3.0,48.8
2022-04-19 15:24:52,503 ms,0.457,43.9,2.9,976,0.439,88.0,0.667,3.0,48.8
2022-04-19 15:24:54,451 ms,0.457,43.9,2.86,976,0.439,88.0,0.667,3.0,48.8
2022-04-19 15:24:56,380 ms,0.457,43.9,2.9,976,0.439,88.0,0.0,3.0,48.8
2022-04-19 15:24:58,560 ms,0.457,43.9,2.86,976,0.439,88.0,1.0,3.0,48.8
2022-04-19 15:25:00,665 ms,0.457,43.9,2.86,976,0.439,86.0,1.0,3.0,48.8
2022-04-19 15:25:02,710 ms,0.457,43.9,2.86,976,0.439,86.0,1.33,3.0,48.8
2022-04-19 15:25:04,642 ms,0.457,43.9,2.83,976,0.439,86.0,1.67,3.0,48.8
2022-04-19 15:25:06,583 ms,0.457,43.9,2.86,976,0.439,86.0,0.667,3.0,48.8
2022-04-19 15:25:08,424 ms,0.457,43.9,2.97,976,0.439,86.0,1.0,3.0,48.8
2022-04-19 15:25:10,375 ms,0.457,43.9,2.93,976,0.439,86.0,0.333,3.0,48.8
2022-04-19 15:25:12,367 ms,0.457,43.9,2.83,976,0.439,86.0,0.333,3.0,48.8
2022-04-19 15:25:14,498 ms,0.457,43.9,2.83,976,0.439,86.0,0.667,3.0,48.8
2022-04-19 15:25:15,498 ms,0.44,29.0,2.83,861,0.29,86.0,0.667,3.0,43.1
2022-04-19 15:25:16,443 ms,0.44,29.0,3.07,861,0.29,86.0,2.0,3.0,43.1
2022-04-19 15:25:18,421 ms,0.44,29.0,3.14,861,0.29,86.0,1.0,3.0,43.1
2022-04-19 15:25:20,419 ms,0.44,29.0,3.14,861,0.29,86.0,1.0,3.0,43.1
2022-04-19 15:25:22,385 ms,0.44,29.0,3.03,861,0.29,86.0,0.667,3.0,43.1
2022-04-19 15:25:24,295 ms,0.44,29.0,3.07,861,0.29,86.0,1.33,3.0,43.1
2022-04-19 15:25:26,320 ms,0.44,29.0,3.0,861,0.29,86.0,0.667,3.0,43.1
2022-04-19 15:25:28,310 ms,0.44,29.0,2.83,861,0.29,86.0,1.0,3.0,43.1
2022-04-19 15:25:30,307 ms,0.44,29.0,2.86,861,0.29,86.0,0.667,3.0,43.1
2022-04-19 15:25:32,356 ms,0.44,29.0,2.9,861,0.29,86.0,1.33,3.0,43.1
2022-04-19 15:25:34,498 ms,0.44,29.0,3.0,861,0.29,86.0,1.0,3.0,43.1
2022-04-19 15:25:36,475 ms,0.44,29.0,3.14,861,0.29,86.0,1.33,3.0,43.1
2022-04-19 15:25:38,489 ms,0.44,29.0,2.97,861,0.29,86.0,0.0,3.0,43.1
2022-04-19 15:25:40,521 ms,0.44,29.0,3.17,861,0.29,86.0,2.33,3.0,43.1
2022-04-19 15:25:42,426 ms,0.44,29.0,3.21,861,0.29,86.0,1.33,3.0,43.1
2022-04-19 15:25:44,689 ms,0.44,29.0,3.28,861,0.29,86.0,1.0,3.0,43.1
2022-04-19 15:25:45,689 ms,0.438,36.3,3.28,934,0.363,96.0,1.0,3.0,46.7
2022-04-19 15:25:46,673 ms,0.438,36.3,3.14,934,0.363,96.0,0.667,3.0,46.7
2022-04-19 15:25:48,669 ms,0.438,36.3,3.0,934,0.363,96.0,0.667,3.0,46.7
2022-04-19 15:25:50,734 ms,0.438,36.3,2.97,934,0.363,96.0,0.667,3.0,46.7
2022-04-19 15:25:52,454 ms,0.438,36.3,3.1,934,0.363,96.0,2.0,3.0,46.7
2022-04-19 15:25:54,297 ms,0.438,36.3,3.07,934,0.363,96.0,0.667,3.0,46.7
2022-04-19 15:25:56,338 ms,0.438,36.3,3.14,934,0.363,96.0,1.0,3.0,46.7
2022-04-19 15:25:58,342 ms,0.438,36.3,2.97,934,0.363,96.0,0.333,3.0,46.7
2022-04-19 15:26:00,364 ms,0.438,36.3,2.9,934,0.363,87.0,0.667,3.0,46.7
2022-04-19 15:26:02,455 ms,0.438,36.3,2.66,934,0.363,87.0,1.0,3.0,46.7
2022-04-19 15:26:04,496 ms,0.438,36.3,2.59,934,0.363,87.0,0.999,3.0,46.7
2022-04-19 15:26:06,593 ms,0.438,36.3,2.66,934,0.363,87.0,0.667,3.0,46.7
2022-04-19 15:26:08,587 ms,0.438,36.3,2.66,934,0.363,87.0,0.0,3.0,46.7
2022-04-19 15:26:10,487 ms,0.438,36.3,2.66,934,0.363,87.0,1.33,3.0,46.7
2022-04-19 15:26:12,464 ms,0.438,36.3,2.52,934,0.363,87.0,1.0,3.0,46.7
2022-04-19 15:26:14,338 ms,0.438,36.3,2.31,934,0.363,87.0,0.0,3.0,46.7
2022-04-19 15:26:15,338 ms,0.622,44.9,2.31,649,0.449,71.0,0.0,3.0,32.5
2022-04-19 15:26:16,338 ms,0.622,44.9,2.41,649,0.449,71.0,0.667,3.0,32.5
2022-04-19 15:26:18,335 ms,0.622,44.9,2.62,649,0.449,71.0,2.0,3.0,32.5
2022-04-19 15:26:20,361 ms,0.622,44.9,2.69,649,0.449,71.0,1.33,3.0,32.5
2022-04-19 15:26:22,351 ms,0.622,44.9,2.72,649,0.449,71.0,1.33,3.0,32.5
2022-04-19 15:26:24,358 ms,0.622,44.9,2.69,649,0.449,71.0,0.333,3.0,32.5
2022-04-19 15:26:26,402 ms,0.622,44.9,2.69,649,0.449,71.0,0.667,3.0,32.5
2022-04-19 15:26:28,628 ms,0.622,44.9,2.9,649,0.449,71.0,2.67,3.0,32.5
2022-04-19 15:26:30,628 ms,0.622,44.9,2.97,649,0.449,89.0,0.667,3.0,32.5
2022-04-19 15:26:32,713 ms,0.622,44.9,3.0,649,0.449,89.0,0.667,3.0,32.5
2022-04-19 15:26:34,715 ms,0.622,44.9,2.76,649,0.449,89.0,0.0,3.0,32.5
2022-04-19 15:26:36,786 ms,0.622,44.9,2.97,649,0.449,89.0,2.0,3.0,32.5
2022-04-19 15:26:38,503 ms,0.622,44.9,2.93,649,0.449,89.0,0.333,3.0,32.5
2022-04-19 15:26:40,493 ms,0.622,44.9,2.83,649,0.449,89.0,0.333,3.0,32.5
2022-04-19 15:26:42,467 ms,0.622,44.9,2.83,649,0.449,89.0,0.667,3.0,32.5
2022-04-19 15:26:44,504 ms,0.622,44.9,2.83,649,0.449,89.0,1.0,3.0,32.5
2022-04-19 15:26:45,504 ms,0.308,28.7,2.83,822,0.287,86.0,1.0,3.0,41.1
2022-04-19 15:26:46,366 ms,0.308,28.7,3.0,822,0.287,86.0,2.33,3.0,41.1
2022-04-19 15:26:48,321 ms,0.308,28.7,2.83,822,0.287,86.0,0.333,3.0,41.1
2022-04-19 15:26:50,349 ms,0.308,28.7,2.62,822,0.287,86.0,0.0,3.0,41.1
2022-04-19 15:26:52,412 ms,0.308,28.7,2.62,822,0.287,86.0,0.333,3.0,41.1
2022-04-19 15:26:54,401 ms,0.308,28.7,2.69,822,0.287,86.0,0.667,3.0,41.1
2022-04-19 15:26:56,384 ms,0.308,28.7,2.76,822,0.287,86.0,1.33,3.0,41.1
2022-04-19 15:26:58,403 ms,0.308,28.7,2.66,822,0.287,86.0,1.67,3.0,41.1
2022-04-19 15:27:00,503 ms,0.308,28.7,2.69,822,0.287,81.0,0.0,3.0,41.1
2022-04-19 15:27:02,444 ms,0.308,28.7,2.79,822,0.287,81.0,1.33,3.0,41.1
2022-04-19 15:27:04,452 ms,0.308,28.7,2.79,822,0.287,81.0,0.333,3.0,41.1
2022-04-19 15:27:06,515 ms,0.308,28.7,2.52,822,0.287,81.0,0.0,3.0,41.1
2022-04-19 15:27:08,277 ms,0.308,28.7,2.52,822,0.287,81.0,0.667,3.0,41.1
2022-04-19 15:27:10,298 ms,0.308,28.7,2.59,822,0.287,81.0,0.333,3.0,41.1
2022-04-19 15:27:12,312 ms,0.308,28.7,2.62,822,0.287,81.0,1.0,3.0,41.1
2022-04-19 15:27:14,333 ms,0.308,28.7,2.52,822,0.287,81.0,0.666,3.0,41.1
2022-04-19 15:27:15,333 ms,0.645,42.1,2.52,689,0.421,74.0,0.666,3.0,34.5
2022-04-19 15:27:16,336 ms,0.645,42.1,2.52,689,0.421,74.0,1.0,3.0,34.5
2022-04-19 15:27:18,330 ms,0.645,42.1,2.48,689,0.421,74.0,0.666,3.0,34.5
2022-04-19 15:27:20,339 ms,0.645,42.1,2.34,689,0.421,74.0,0.0,3.0,34.5
2022-04-19 15:27:22,373 ms,0.645,42.1,2.41,689,0.421,74.0,1.33,3.0,34.5
2022-04-19 15:27:24,438 ms,0.645,42.1,2.52,689,0.421,74.0,0.667,3.0,34.5
2022-04-19 15:27:26,458 ms,0.645,42.1,2.48,689,0.421,74.0,1.33,3.0,34.5
2022-04-19 15:27:28,500 ms,0.645,42.1,2.14,689,0.421,74.0,0.0,3.0,34.5
2022-04-19 15:27:30,475 ms,0.645,42.1,2.28,689,0.421,68.0,1.33,3.0,34.5
2022-04-19 15:27:32,335 ms,0.645,42.1,2.1,689,0.421,68.0,0.0,3.0,34.5
2022-04-19 15:27:34,471 ms,0.645,42.1,2.21,689,0.421,68.0,0.333,3.0,34.5
2022-04-19 15:27:36,511 ms,0.645,42.1,2.34,689,0.421,68.0,1.0,3.0,34.5
2022-04-19 15:27:38,497 ms,0.645,42.1,2.34,689,0.421,68.0,1.0,3.0,34.5
2022-04-19 15:27:40,488 ms,0.645,42.1,2.38,689,0.421,68.0,0.333,3.0,34.5
2022-04-19 15:27:42,299 ms,0.645,42.1,2.52,689,0.421,68.0,1.33,3.0,34.5
2022-04-19 15:27:44,302 ms,0.645,42.1,2.52,689,0.421,68.0,1.67,3.0,34.5
2022-04-19 15:27:45,302 ms,0.37,29.9,2.52,750,0.299,74.0,1.67,3.0,37.5
2022-04-19 15:27:46,329 ms,0.37,29.9,2.59,750,0.299,74.0,1.0,3.0,37.5
2022-04-19 15:27:48,350 ms,0.37,29.9,2.83,750,0.299,74.0,1.67,3.0,37.5
2022-04-19 15:27:50,356 ms,0.37,29.9,2.9,750,0.299,74.0,0.667,3.0,37.5
2022-04-19 15:27:52,364 ms,0.37,29.9,2.83,750,0.299,74.0,1.0,3.0,37.5
2022-04-19 15:27:54,497 ms,0.37,29.9,3.0,750,0.299,74.0,1.0,3.0,37.5
2022-04-19 15:27:56,670 ms,0.37,29.9,3.03,750,0.299,74.0,1.0,3.0,37.5
2022-04-19 15:27:58,647 ms,0.37,29.9,3.24,750,0.299,74.0,1.67,3.0,37.5
2022-04-19 15:28:00,707 ms,0.37,29.9,3.21,750,0.299,96.0,0.333,3.0,37.5
2022-04-19 15:28:02,620 ms,0.37,29.9,3.21,750,0.299,96.0,0.333,3.0,37.5
2022-04-19 15:28:04,447 ms,0.37,29.9,3.14,750,0.299,96.0,0.333,3.0,37.5
2022-04-19 15:28:06,368 ms,0.37,29.9,3.28,750,0.299,96.0,2.01,3.0,37.5
2022-04-19 15:28:08,404 ms,0.37,29.9,3.34,750,0.299,96.0,1.33,3.0,37.5
2022-04-19 15:28:10,401 ms,0.37,29.9,3.34,750,0.299,96.0,0.667,3.0,37.5
2022-04-19 15:28:12,382 ms,0.37,29.9,3.31,750,0.299,96.0,1.0,3.0,37.5
2022-04-19 15:28:14,361 ms,0.37,29.9,3.21,750,0.299,96.0,1.0,3.0,37.5
2022-04-19 15:28:15,361 ms,0.504,41.0,3.21,952,0.41,95.0,1.0,3.0,47.6
2022-04-19 15:28:16,350 ms,0.504,41.0,3.07,952,0.41,95.0,1.0,3.0,47.6
2022-04-19 15:28:18,302 ms,0.504,41.0,3.07,952,0.41,95.0,1.0,3.0,47.6
2022-04-19 15:28:20,370 ms,0.504,41.0,3.0,952,0.41,95.0,1.33,3.0,47.6
2022-04-19 15:28:22,378 ms,0.504,41.0,2.93,952,0.41,95.0,1.33,3.0,47.6
2022-04-19 15:28:24,375 ms,0.504,41.0,2.83,952,0.41,95.0,0.333,3.0,47.6
2022-04-19 15:28:26,369 ms,0.504,41.0,2.83,952,0.41,95.0,1.0,3.0,47.6
2022-04-19 15:28:28,414 ms,0.504,41.0,2.79,952,0.41,95.0,1.67,3.0,47.6
