Time,Response,Throttling,Cpu%,Requests/30,Memory in MB,Cores,Total_requests/interval,Requests/2s,No of replicas,Memory%
2022-04-19 16:35:36,437 ms,0.57,38.3,3.48,793,0.383,107.0,1.33,3.0,39.7
2022-04-19 16:35:38,507 ms,0.57,38.3,3.48,793,0.383,107.0,0.333,3.0,39.7
2022-04-19 16:35:40,468 ms,0.57,38.3,3.66,793,0.383,107.0,1.33,3.0,39.7
2022-04-19 16:35:42,535 ms,0.57,38.3,3.86,793,0.383,107.0,1.67,3.0,39.7
2022-04-19 16:35:44,537 ms,0.57,38.3,3.76,793,0.383,107.0,1.33,3.0,39.7
2022-04-19 16:35:45,537 ms,0.572,51.6,3.76,861,0.516,114.0,1.33,3.0,43.1
2022-04-19 16:35:46,479 ms,0.572,51.6,3.83,861,0.516,114.0,1.67,3.0,43.1
2022-04-19 16:35:48,512 ms,0.572,51.6,3.96,861,0.516,114.0,0.996,3.0,43.1
2022-04-19 16:35:50,448 ms,0.572,51.6,4.0,861,0.516,114.0,2.0,3.0,43.1
2022-04-19 16:35:52,445 ms,0.572,51.6,4.14,861,0.516,114.0,1.33,3.0,43.1
2022-04-19 16:35:54,442 ms,0.572,51.6,3.93,861,0.516,114.0,0.667,3.0,43.1
2022-04-19 16:35:56,369 ms,0.572,51.6,3.79,861,0.516,114.0,0.0,3.0,43.1
2022-04-19 16:35:58,513 ms,0.572,51.6,3.72,861,0.516,114.0,2.0,3.0,43.1
2022-04-19 16:36:00,528 ms,0.572,51.6,3.83,861,0.516,115.0,1.67,3.0,43.1
2022-04-19 16:36:02,515 ms,0.572,51.6,3.83,861,0.516,115.0,2.0,3.0,43.1
2022-04-19 16:36:04,497 ms,0.572,51.6,4.0,861,0.516,115.0,1.0,3.0,43.1
2022-04-19 16:36:06,595 ms,0.572,51.6,3.9,861,0.516,115.0,1.67,3.0,43.1
2022-04-19 16:36:08,575 ms,0.572,51.6,4.1,861,0.516,115.0,1.0,3.0,43.1
2022-04-19 16:36:10,549 ms,0.572,51.6,3.9,861,0.516,115.0,1.0,3.0,43.1
2022-04-19 16:36:12,567 ms,0.572,51.6,3.86,861,0.516,115.0,1.0,3.0,43.1
2022-04-19 16:36:14,577 ms,0.572,51.6,3.72,861,0.516,115.0,0.667,3.0,43.1
2022-04-19 16:36:15,577 ms,0.541,43.8,3.72,1038,0.438,109.0,0.667,3.0,51.9
2022-04-19 16:36:16,447 ms,0.541,43.8,3.59,1038,0.438,109.0,1.67,3.0,51.9
