Time,Response,Throttling,Cpu%,Requests/30,Memory in MB,Cores,Total_requests/interval,Requests/2s,No of replicas,Memory%
2022-04-15 17:22:20,300 ms,0.271,28.9,2.17,1205,0.578,63.0,0.0,1.0,30.125
2022-04-15 17:22:22,280 ms,0.271,28.9,2.21,1205,0.578,63.0,2.0,1.0,30.125
2022-04-15 17:22:24,278 ms,0.271,28.9,2.28,1205,0.578,63.0,3.0,1.0,30.125
2022-04-15 17:22:26,285 ms,0.271,28.9,2.21,1205,0.578,63.0,3.0,1.0,30.125
2022-04-15 17:22:28,272 ms,0.271,28.9,2.17,1205,0.578,63.0,1.0,1.0,30.125
2022-04-15 17:22:30,277 ms,0.271,28.9,2.1,1205,0.578,63.0,3.0,1.0,30.125
2022-04-15 17:22:32,265 ms,0.271,28.9,2.21,1205,0.578,63.0,2.0,1.0,30.125
2022-04-15 17:22:34,261 ms,0.271,28.9,2.17,1205,0.578,63.0,3.0,1.0,30.125
2022-04-15 17:22:36,259 ms,0.271,28.9,2.31,1205,0.578,63.0,4.0,1.0,30.125
2022-04-15 17:22:38,252 ms,0.271,28.9,2.34,1205,0.578,63.0,3.0,1.0,30.125
2022-04-15 17:22:40,250 ms,0.271,28.9,2.31,1205,0.578,63.0,2.0,1.0,30.125
2022-04-15 17:22:42,256 ms,0.271,28.9,2.03,1205,0.578,63.0,0.0,1.0,30.125
2022-04-15 17:22:44,256 ms,0.271,28.9,1.97,1205,0.578,63.0,0.0,1.0,30.125
2022-04-15 17:22:45,256 ms,0.351,36.7,1.97,1074,0.734,57.0,0.0,1.0,26.85
2022-04-15 17:22:46,258 ms,0.351,36.7,1.76,1074,0.734,57.0,0.0,1.0,26.85
2022-04-15 17:22:48,523 ms,0.351,36.7,1.83,1074,0.734,57.0,4.0,1.0,26.85
2022-04-15 17:22:50,591 ms,0.351,36.7,1.79,1074,0.734,57.0,0.0,1.0,26.85
2022-04-15 17:22:52,574 ms,0.351,36.7,1.83,1074,0.734,57.0,2.0,1.0,26.85
2022-04-15 17:22:54,471 ms,0.351,36.7,1.86,1074,0.734,57.0,1.0,1.0,26.85
2022-04-15 17:22:56,398 ms,0.351,36.7,1.9,1074,0.734,57.0,3.0,1.0,26.85
2022-04-15 17:22:58,257 ms,0.351,36.7,1.93,1074,0.734,57.0,1.0,1.0,26.85
2022-04-15 17:23:00,269 ms,0.351,36.7,1.9,1074,0.734,57.0,2.0,1.0,26.85
2022-04-15 17:23:02,289 ms,0.351,36.7,1.9,1074,0.734,57.0,2.0,1.0,26.85
2022-04-15 17:23:04,299 ms,0.351,36.7,1.86,1074,0.734,57.0,1.0,1.0,26.85
2022-04-15 17:23:06,300 ms,0.351,36.7,1.86,1074,0.734,57.0,4.0,1.0,26.85
2022-04-15 17:23:08,276 ms,0.351,36.7,1.83,1074,0.734,57.0,1.0,1.0,26.85
2022-04-15 17:23:10,276 ms,0.351,36.7,1.93,1074,0.734,57.0,3.0,1.0,26.85
2022-04-15 17:23:12,277 ms,0.351,36.7,1.97,1074,0.734,57.0,3.0,1.0,26.85
2022-04-15 17:23:14,277 ms,0.351,36.7,2.03,1074,0.734,57.0,1.0,1.0,26.85
2022-04-15 17:23:15,277 ms,0.344,27.3,2.03,1188,0.547,62.0,1.0,1.0,29.7
2022-04-15 17:23:16,278 ms,0.344,27.3,2.07,1188,0.547,62.0,3.0,1.0,29.7
2022-04-15 17:23:18,285 ms,0.344,27.3,2.03,1188,0.547,62.0,1.0,1.0,29.7
2022-04-15 17:23:20,325 ms,0.344,27.3,2.24,1188,0.547,62.0,4.0,1.0,29.7
2022-04-15 17:23:22,316 ms,0.344,27.3,2.17,1188,0.547,62.0,3.0,1.0,29.7
2022-04-15 17:23:24,319 ms,0.344,27.3,2.28,1188,0.547,62.0,2.0,1.0,29.7
2022-04-15 17:23:26,333 ms,0.344,27.3,2.14,1188,0.547,62.0,1.0,1.0,29.7
2022-04-15 17:23:28,546 ms,0.344,27.3,2.41,1188,0.547,62.0,5.0,1.0,29.7
2022-04-15 17:23:30,577 ms,0.344,27.3,2.48,1188,0.547,74.0,2.0,1.0,29.7
2022-04-15 17:23:32,577 ms,0.344,27.3,2.48,1188,0.547,74.0,3.0,1.0,29.7
2022-04-15 17:23:34,568 ms,0.344,27.3,2.55,1188,0.547,74.0,1.0,1.0,29.7
2022-04-15 17:23:36,460 ms,0.344,27.3,2.48,1188,0.547,74.0,3.0,1.0,29.7
2022-04-15 17:23:38,266 ms,0.344,27.3,2.48,1188,0.547,74.0,3.0,1.0,29.7
2022-04-15 17:23:40,272 ms,0.344,27.3,2.55,1188,0.547,74.0,3.0,1.0,29.7
2022-04-15 17:23:42,278 ms,0.344,27.3,2.55,1188,0.547,74.0,2.0,1.0,29.7
2022-04-15 17:23:44,275 ms,0.344,27.3,2.59,1188,0.547,74.0,1.0,1.0,29.7
2022-04-15 17:23:45,275 ms,0.491,40.9,2.59,1484,0.819,76.0,1.0,1.0,37.1
2022-04-15 17:23:46,262 ms,0.491,40.9,2.52,1484,0.819,76.0,2.0,1.0,37.1
2022-04-15 17:23:48,263 ms,0.491,40.9,2.55,1484,0.819,76.0,1.0,1.0,37.1
2022-04-15 17:23:50,262 ms,0.491,40.9,2.41,1484,0.819,76.0,0.0,1.0,37.1
2022-04-15 17:23:52,271 ms,0.491,40.9,2.45,1484,0.819,76.0,4.98,1.0,37.1
2022-04-15 17:23:54,286 ms,0.491,40.9,2.52,1484,0.819,76.0,2.0,1.0,37.1
2022-04-15 17:23:56,291 ms,0.491,40.9,2.48,1484,0.819,76.0,2.0,1.0,37.1
2022-04-15 17:23:58,289 ms,0.491,40.9,2.28,1484,0.819,76.0,1.0,1.0,37.1
2022-04-15 17:24:00,292 ms,0.491,40.9,2.24,1484,0.819,67.0,0.0,1.0,37.1
2022-04-15 17:24:02,272 ms,0.491,40.9,2.21,1484,0.819,67.0,2.0,1.0,37.1
2022-04-15 17:24:04,283 ms,0.491,40.9,2.21,1484,0.819,67.0,1.0,1.0,37.1
2022-04-15 17:24:06,308 ms,0.491,40.9,2.17,1484,0.819,67.0,3.0,1.0,37.1
2022-04-15 17:24:08,300 ms,0.491,40.9,2.24,1484,0.819,67.0,6.0,1.0,37.1
2022-04-15 17:24:10,310 ms,0.491,40.9,2.24,1484,0.819,67.0,4.0,1.0,37.1
2022-04-15 17:24:12,298 ms,0.491,40.9,2.28,1484,0.819,67.0,1.0,1.0,37.1
2022-04-15 17:24:14,297 ms,0.491,40.9,2.24,1484,0.819,67.0,0.0,1.0,37.1
2022-04-15 17:24:15,297 ms,0.407,39.7,2.24,1003,0.795,67.0,0.0,1.0,25.074999999999996
2022-04-15 17:24:16,291 ms,0.407,39.7,2.1,1003,0.795,67.0,1.0,1.0,25.074999999999996
2022-04-15 17:24:18,286 ms,0.407,39.7,2.07,1003,0.795,67.0,0.0,1.0,25.074999999999996
2022-04-15 17:24:20,261 ms,0.407,39.7,2.17,1003,0.795,67.0,3.0,1.0,25.074999999999996
2022-04-15 17:24:22,253 ms,0.407,39.7,2.0,1003,0.795,67.0,2.0,1.0,25.074999999999996
2022-04-15 17:24:24,243 ms,0.407,39.7,1.93,1003,0.795,67.0,3.0,1.0,25.074999999999996
2022-04-15 17:24:26,264 ms,0.407,39.7,2.03,1003,0.795,67.0,5.0,1.0,25.074999999999996
2022-04-15 17:24:28,259 ms,0.407,39.7,2.03,1003,0.795,67.0,3.0,1.0,25.074999999999996
2022-04-15 17:24:30,260 ms,0.407,39.7,2.1,1003,0.795,63.0,2.0,1.0,25.074999999999996
2022-04-15 17:24:32,272 ms,0.407,39.7,2.14,1003,0.795,63.0,4.0,1.0,25.074999999999996
2022-04-15 17:24:34,278 ms,0.407,39.7,2.24,1003,0.795,63.0,4.0,1.0,25.074999999999996
2022-04-15 17:24:36,267 ms,0.407,39.7,2.21,1003,0.795,63.0,4.0,1.0,25.074999999999996
2022-04-15 17:24:38,301 ms,0.407,39.7,2.28,1003,0.795,63.0,4.0,1.0,25.074999999999996
2022-04-15 17:24:40,295 ms,0.407,39.7,2.14,1003,0.795,63.0,2.0,1.0,25.074999999999996
2022-04-15 17:24:42,311 ms,0.407,39.7,2.31,1003,0.795,63.0,3.0,1.0,25.074999999999996
2022-04-15 17:24:44,319 ms,0.407,39.7,2.34,1003,0.795,63.0,0.0,1.0,25.074999999999996
2022-04-15 17:24:45,319 ms,0.335,41.7,2.34,1183,0.835,70.0,0.0,1.0,29.575000000000003
2022-04-15 17:24:46,294 ms,0.335,41.7,2.41,1183,0.835,70.0,3.0,1.0,29.575000000000003
2022-04-15 17:24:48,300 ms,0.335,41.7,2.52,1183,0.835,70.0,3.0,1.0,29.575000000000003
2022-04-15 17:24:50,302 ms,0.335,41.7,2.52,1183,0.835,70.0,1.0,1.0,29.575000000000003
2022-04-15 17:24:52,274 ms,0.335,41.7,2.59,1183,0.835,70.0,1.99,1.0,29.575000000000003
