Time,Response,Throttling,Cpu%,Requests/30,Memory in MB,Cores,Total_requests/interval,Requests/2s,No of replicas,Memory%
2022-04-19 17:16:14,354 ms,0.381,34.3,7.24,1182,0.685,227.0,1.33,3.0,29.6
2022-04-19 17:16:15,354 ms,0.519,47.8,7.24,1157,0.955,215.0,1.33,3.0,28.9
2022-04-19 17:16:16,328 ms,0.519,47.8,7.24,1157,0.955,215.0,2.67,3.0,28.9
2022-04-19 17:16:18,351 ms,0.519,47.8,7.28,1157,0.955,215.0,2.67,3.0,28.9
2022-04-19 17:16:20,333 ms,0.519,47.8,7.21,1157,0.955,215.0,2.67,3.0,28.9
2022-04-19 17:16:22,310 ms,0.519,47.8,7.24,1157,0.955,215.0,1.33,3.0,28.9
2022-04-19 17:16:24,307 ms,0.519,47.8,7.24,1157,0.955,215.0,1.67,3.0,28.9
2022-04-19 17:16:26,293 ms,0.519,47.8,7.28,1157,0.955,215.0,2.67,3.0,28.9
2022-04-19 17:16:28,285 ms,0.519,47.8,7.14,1157,0.955,215.0,2.67,3.0,28.9
2022-04-19 17:16:30,317 ms,0.519,47.8,7.38,1157,0.955,221.0,1.67,3.0,28.9
2022-04-19 17:16:32,325 ms,0.519,47.8,7.31,1157,0.955,221.0,3.0,3.0,28.9
2022-04-19 17:16:34,364 ms,0.519,47.8,7.38,1157,0.955,221.0,2.33,3.0,28.9
2022-04-19 17:16:36,366 ms,0.519,47.8,7.17,1157,0.955,221.0,2.0,3.0,28.9
2022-04-19 17:16:38,345 ms,0.519,47.8,7.14,1157,0.955,221.0,2.67,3.0,28.9
2022-04-19 17:16:40,345 ms,0.519,47.8,6.76,1157,0.955,221.0,2.0,3.0,28.9
2022-04-19 17:16:42,288 ms,0.519,47.8,6.62,1157,0.955,221.0,1.67,3.0,28.9
2022-04-19 17:16:44,289 ms,0.519,47.8,6.79,1157,0.955,221.0,3.33,3.0,28.9
2022-04-19 17:16:45,289 ms,0.455,44.1,6.79,1114,0.883,204.0,3.33,3.0,27.9
2022-04-19 17:16:46,285 ms,0.455,44.1,6.69,1114,0.883,204.0,1.0,3.0,27.9
2022-04-19 17:16:48,285 ms,0.455,44.1,6.76,1114,0.883,204.0,3.33,3.0,27.9
2022-04-19 17:16:50,292 ms,0.455,44.1,6.83,1114,0.883,204.0,2.67,3.0,27.9
2022-04-19 17:16:52,290 ms,0.455,44.1,7.17,1114,0.883,204.0,3.0,3.0,27.9
2022-04-19 17:16:54,291 ms,0.455,44.1,7.28,1114,0.883,204.0,2.0,3.0,27.9
2022-04-19 17:16:56,292 ms,0.455,44.1,7.03,1114,0.883,204.0,1.33,3.0,27.9
2022-04-19 17:16:58,283 ms,0.455,44.1,6.76,1114,0.883,204.0,2.0,3.0,27.9
2022-04-19 17:17:00,266 ms,0.455,44.1,6.52,1114,0.883,196.0,1.33,3.0,27.9
2022-04-19 17:17:02,251 ms,0.455,44.1,6.28,1114,0.883,196.0,2.33,3.0,27.9
2022-04-19 17:17:04,260 ms,0.455,44.1,6.38,1114,0.883,196.0,2.33,3.0,27.9
2022-04-19 17:17:06,263 ms,0.455,44.1,6.52,1114,0.883,196.0,2.0,3.0,27.9
2022-04-19 17:17:08,282 ms,0.455,44.1,6.69,1114,0.883,196.0,3.0,3.0,27.9
2022-04-19 17:17:10,292 ms,0.455,44.1,6.41,1114,0.883,196.0,0.333,3.0,27.9
2022-04-19 17:17:12,289 ms,0.455,44.1,6.24,1114,0.883,196.0,1.0,3.0,27.9
2022-04-19 17:17:14,294 ms,0.455,44.1,6.14,1114,0.883,196.0,1.0,3.0,27.9
2022-04-19 17:17:15,294 ms,0.276,32.5,6.14,1077,0.651,189.0,1.0,3.0,26.9
2022-04-19 17:17:16,277 ms,0.276,32.5,6.38,1077,0.651,189.0,2.33,3.0,26.9
2022-04-19 17:17:18,269 ms,0.276,32.5,6.31,1077,0.651,189.0,1.67,3.0,26.9
2022-04-19 17:17:20,269 ms,0.276,32.5,6.03,1077,0.651,189.0,1.33,3.0,26.9
2022-04-19 17:17:22,267 ms,0.276,32.5,6.0,1077,0.651,189.0,2.33,3.0,26.9
2022-04-19 17:17:24,265 ms,0.276,32.5,6.1,1077,0.651,189.0,2.0,3.0,26.9
2022-04-19 17:17:26,278 ms,0.276,32.5,6.48,1077,0.651,189.0,5.0,3.0,26.9
2022-04-19 17:17:28,281 ms,0.276,32.5,6.72,1077,0.651,189.0,2.33,3.0,26.9
2022-04-19 17:17:30,283 ms,0.276,32.5,6.9,1077,0.651,207.0,2.0,3.0,26.9
2022-04-19 17:17:32,276 ms,0.276,32.5,6.76,1077,0.651,207.0,1.0,3.0,26.9
2022-04-19 17:17:34,282 ms,0.276,32.5,6.48,1077,0.651,207.0,1.33,3.0,26.9
2022-04-19 17:17:36,293 ms,0.276,32.5,6.41,1077,0.651,207.0,2.33,3.0,26.9
2022-04-19 17:17:38,301 ms,0.276,32.5,6.21,1077,0.651,207.0,1.33,3.0,26.9
2022-04-19 17:17:40,291 ms,0.276,32.5,6.62,1077,0.651,207.0,2.0,3.0,26.9
2022-04-19 17:17:42,291 ms,0.276,32.5,6.72,1077,0.651,207.0,3.0,3.0,26.9
2022-04-19 17:17:44,293 ms,0.276,32.5,6.97,1077,0.651,207.0,2.67,3.0,26.9
2022-04-19 17:17:45,293 ms,0.236,28.1,6.97,1168,0.562,207.0,2.67,3.0,29.2
2022-04-19 17:17:46,320 ms,0.236,28.1,6.97,1168,0.562,207.0,4.0,3.0,29.2
2022-04-19 17:17:48,357 ms,0.236,28.1,7.21,1168,0.562,207.0,2.0,3.0,29.2
2022-04-19 17:17:50,347 ms,0.236,28.1,7.34,1168,0.562,207.0,3.67,3.0,29.2
2022-04-19 17:17:52,351 ms,0.236,28.1,7.24,1168,0.562,207.0,0.667,3.0,29.2
2022-04-19 17:17:54,339 ms,0.236,28.1,7.34,1168,0.562,207.0,3.0,3.0,29.2
2022-04-19 17:17:56,296 ms,0.236,28.1,7.07,1168,0.562,207.0,2.0,3.0,29.2
2022-04-19 17:17:58,295 ms,0.236,28.1,6.69,1168,0.562,207.0,1.33,3.0,29.2
2022-04-19 17:18:00,305 ms,0.236,28.1,6.55,1168,0.562,197.0,1.0,3.0,29.2
2022-04-19 17:18:02,304 ms,0.236,28.1,6.52,1168,0.562,197.0,1.0,3.0,29.2
2022-04-19 17:18:04,282 ms,0.236,28.1,6.72,1168,0.562,197.0,1.33,3.0,29.2
2022-04-19 17:18:06,307 ms,0.236,28.1,7.07,1168,0.562,197.0,4.0,3.0,29.2
2022-04-19 17:18:08,307 ms,0.236,28.1,7.0,1168,0.562,197.0,2.0,3.0,29.2
2022-04-19 17:18:10,328 ms,0.236,28.1,6.83,1168,0.562,197.0,1.33,3.0,29.2
2022-04-19 17:18:12,330 ms,0.236,28.1,6.41,1168,0.562,197.0,0.667,3.0,29.2
2022-04-19 17:18:14,330 ms,0.236,28.1,6.45,1168,0.562,197.0,1.33,3.0,29.2
2022-04-19 17:18:15,330 ms,0.428,49.1,6.45,1146,0.982,187.0,1.33,3.0,28.7
2022-04-19 17:18:16,306 ms,0.428,49.1,6.07,1146,0.982,187.0,2.0,3.0,28.7
2022-04-19 17:18:18,276 ms,0.428,49.1,6.0,1146,0.982,187.0,1.0,3.0,28.7
2022-04-19 17:18:20,277 ms,0.428,49.1,5.83,1146,0.982,187.0,2.67,3.0,28.7
2022-04-19 17:18:22,267 ms,0.428,49.1,5.9,1146,0.982,187.0,1.67,3.0,28.7
2022-04-19 17:18:24,284 ms,0.428,49.1,5.79,1146,0.982,187.0,3.33,3.0,28.7
2022-04-19 17:18:26,288 ms,0.428,49.1,6.0,1146,0.982,187.0,1.67,3.0,28.7
2022-04-19 17:18:28,283 ms,0.428,49.1,6.1,1146,0.982,187.0,2.33,3.0,28.7
2022-04-19 17:18:30,280 ms,0.428,49.1,6.38,1146,0.982,191.0,2.34,3.0,28.7
2022-04-19 17:18:32,290 ms,0.428,49.1,6.38,1146,0.982,191.0,2.33,3.0,28.7
2022-04-19 17:18:34,307 ms,0.428,49.1,6.59,1146,0.982,191.0,2.67,3.0,28.7
2022-04-19 17:18:36,311 ms,0.428,49.1,6.24,1146,0.982,191.0,1.33,3.0,28.7
2022-04-19 17:18:38,321 ms,0.428,49.1,6.17,1146,0.982,191.0,1.01,3.0,28.7
2022-04-19 17:18:40,328 ms,0.428,49.1,6.14,1146,0.982,191.0,1.33,3.0,28.7
2022-04-19 17:18:42,309 ms,0.428,49.1,6.34,1146,0.982,191.0,2.67,3.0,28.7
2022-04-19 17:18:44,333 ms,0.428,49.1,6.52,1146,0.982,191.0,3.33,3.0,28.7
2022-04-19 17:18:45,333 ms,0.289,34.2,6.52,1268,0.684,200.0,3.33,3.0,31.7
2022-04-19 17:18:46,360 ms,0.289,34.2,6.66,1268,0.684,200.0,1.33,3.0,31.7
2022-04-19 17:18:48,356 ms,0.289,34.2,6.83,1268,0.684,200.0,2.33,3.0,31.7
2022-04-19 17:18:50,343 ms,0.289,34.2,6.66,1268,0.684,200.0,2.0,3.0,31.7
2022-04-19 17:18:52,339 ms,0.289,34.2,6.9,1268,0.684,200.0,2.67,3.0,31.7
2022-04-19 17:18:54,314 ms,0.289,34.2,6.69,1268,0.684,200.0,1.67,3.0,31.7
2022-04-19 17:18:56,338 ms,0.289,34.2,6.62,1268,0.684,200.0,1.0,3.0,31.7
2022-04-19 17:18:58,341 ms,0.289,34.2,6.66,1268,0.684,200.0,2.67,3.0,31.7
2022-04-19 17:19:00,361 ms,0.289,34.2,6.59,1268,0.684,198.0,2.67,3.0,31.7
2022-04-19 17:19:02,340 ms,0.289,34.2,6.45,1268,0.684,198.0,3.33,3.0,31.7
2022-04-19 17:19:04,315 ms,0.289,34.2,6.69,1268,0.684,198.0,3.0,3.0,31.7
2022-04-19 17:19:06,320 ms,0.289,34.2,6.59,1268,0.684,198.0,1.67,3.0,31.7
2022-04-19 17:19:08,302 ms,0.289,34.2,6.76,1268,0.684,198.0,2.33,3.0,31.7
2022-04-19 17:19:10,292 ms,0.289,34.2,6.83,1268,0.684,198.0,2.33,3.0,31.7
2022-04-19 17:19:12,268 ms,0.289,34.2,6.72,1268,0.684,198.0,0.333,3.0,31.7
2022-04-19 17:19:14,270 ms,0.289,34.2,6.48,1268,0.684,198.0,3.33,3.0,31.7
2022-04-19 17:19:15,270 ms,0.436,36.0,6.48,1143,0.72,200.0,3.33,3.0,28.6
2022-04-19 17:19:16,273 ms,0.436,36.0,6.66,1143,0.72,200.0,2.0,3.0,28.6
2022-04-19 17:19:18,292 ms,0.436,36.0,6.83,1143,0.72,200.0,3.67,3.0,28.6
2022-04-19 17:19:20,321 ms,0.436,36.0,6.66,1143,0.72,200.0,1.33,3.0,28.6
2022-04-19 17:19:22,334 ms,0.436,36.0,6.76,1143,0.72,200.0,4.33,3.0,28.6
2022-04-19 17:19:24,339 ms,0.436,36.0,6.66,1143,0.72,200.0,1.67,3.0,28.6
2022-04-19 17:19:26,340 ms,0.436,36.0,6.66,1143,0.72,200.0,2.0,3.0,28.6
2022-04-19 17:19:28,310 ms,0.436,36.0,6.9,1143,0.72,200.0,4.0,3.0,28.6
2022-04-19 17:19:30,301 ms,0.436,36.0,6.83,1143,0.72,205.0,2.33,3.0,28.6
2022-04-19 17:19:32,296 ms,0.436,36.0,6.79,1143,0.72,205.0,3.0,3.0,28.6
2022-04-19 17:19:34,304 ms,0.436,36.0,6.9,1143,0.72,205.0,2.33,3.0,28.6
2022-04-19 17:19:36,307 ms,0.436,36.0,6.9,1143,0.72,205.0,0.667,3.0,28.6
2022-04-19 17:19:38,317 ms,0.436,36.0,7.0,1143,0.72,205.0,3.66,3.0,28.6
2022-04-19 17:19:40,312 ms,0.436,36.0,6.9,1143,0.72,205.0,1.33,3.0,28.6
2022-04-19 17:19:42,335 ms,0.436,36.0,7.38,1143,0.72,205.0,3.33,3.0,28.6
2022-04-19 17:19:44,324 ms,0.436,36.0,7.21,1143,0.72,205.0,2.0,3.0,28.6
2022-04-19 17:19:45,324 ms,0.326,39.3,7.21,1104,0.787,215.0,2.0,3.0,27.6
2022-04-19 17:19:46,305 ms,0.326,39.3,7.31,1104,0.787,215.0,2.67,3.0,27.6
2022-04-19 17:19:48,349 ms,0.326,39.3,7.62,1104,0.787,215.0,3.66,3.0,27.6
2022-04-19 17:19:50,344 ms,0.326,39.3,7.86,1104,0.787,215.0,2.67,3.0,27.6
2022-04-19 17:19:52,340 ms,0.326,39.3,7.76,1104,0.787,215.0,2.67,3.0,27.6
2022-04-19 17:19:54,348 ms,0.326,39.3,7.76,1104,0.787,215.0,1.0,3.0,27.6
2022-04-19 17:19:56,348 ms,0.326,39.3,7.69,1104,0.787,215.0,2.0,3.0,27.6
2022-04-19 17:19:58,298 ms,0.326,39.3,7.66,1104,0.787,215.0,2.67,3.0,27.6
2022-04-19 17:20:00,287 ms,0.326,39.3,7.45,1104,0.787,223.0,2.33,3.0,27.6
2022-04-19 17:20:02,279 ms,0.326,39.3,7.38,1104,0.787,223.0,2.33,3.0,27.6
2022-04-19 17:20:04,293 ms,0.326,39.3,7.48,1104,0.787,223.0,3.0,3.0,27.6
2022-04-19 17:20:06,291 ms,0.326,39.3,7.55,1104,0.787,223.0,1.67,3.0,27.6
2022-04-19 17:20:08,289 ms,0.326,39.3,7.31,1104,0.787,223.0,1.99,3.0,27.6
2022-04-19 17:20:10,302 ms,0.326,39.3,7.34,1104,0.787,223.0,2.33,3.0,27.6
2022-04-19 17:20:12,288 ms,0.326,39.3,7.17,1104,0.787,223.0,2.66,3.0,27.6
2022-04-19 17:20:14,282 ms,0.326,39.3,7.41,1104,0.787,223.0,2.67,3.0,27.6
2022-04-19 17:20:15,282 ms,0.408,46.7,7.41,807,0.935,223.0,2.67,3.0,20.2
2022-04-19 17:20:16,282 ms,0.408,46.7,7.31,807,0.935,223.0,3.66,3.0,20.2
2022-04-19 17:20:18,288 ms,0.408,46.7,7.14,807,0.935,223.0,2.67,3.0,20.2
2022-04-19 17:20:20,302 ms,0.408,46.7,7.14,807,0.935,223.0,1.0,3.0,20.2
2022-04-19 17:20:22,311 ms,0.408,46.7,7.14,807,0.935,223.0,2.0,3.0,20.2
2022-04-19 17:20:24,301 ms,0.408,46.7,7.24,807,0.935,223.0,1.67,3.0,20.2
2022-04-19 17:20:26,303 ms,0.408,46.7,7.21,807,0.935,223.0,1.67,3.0,20.2
2022-04-19 17:20:28,278 ms,0.408,46.7,7.34,807,0.935,223.0,2.0,3.0,20.2
2022-04-19 17:20:30,283 ms,0.408,46.7,7.34,807,0.935,220.0,2.0,3.0,20.2
2022-04-19 17:20:32,285 ms,0.408,46.7,7.17,807,0.935,220.0,2.0,3.0,20.2
2022-04-19 17:20:34,294 ms,0.408,46.7,6.86,807,0.935,220.0,2.0,3.0,20.2
2022-04-19 17:20:36,306 ms,0.408,46.7,6.9,807,0.935,220.0,2.0,3.0,20.2
2022-04-19 17:20:38,290 ms,0.408,46.7,6.79,807,0.935,220.0,1.33,3.0,20.2
2022-04-19 17:20:40,281 ms,0.408,46.7,6.86,807,0.935,220.0,1.67,3.0,20.2
2022-04-19 17:20:42,271 ms,0.408,46.7,6.45,807,0.935,220.0,1.0,3.0,20.2
2022-04-19 17:20:44,281 ms,0.408,46.7,6.17,807,0.935,220.0,1.33,3.0,20.2
2022-04-19 17:20:45,281 ms,0.32,38.9,6.17,1070,0.777,179.0,1.33,3.0,26.8
2022-04-19 17:20:46,285 ms,0.32,38.9,6.03,1070,0.777,179.0,3.33,3.0,26.8
2022-04-19 17:20:48,289 ms,0.32,38.9,5.86,1070,0.777,179.0,3.0,3.0,26.8
2022-04-19 17:20:50,289 ms,0.32,38.9,5.83,1070,0.777,179.0,2.0,3.0,26.8
2022-04-19 17:20:52,285 ms,0.32,38.9,5.83,1070,0.777,179.0,2.67,3.0,26.8
2022-04-19 17:20:54,271 ms,0.32,38.9,5.86,1070,0.777,179.0,2.33,3.0,26.8
2022-04-19 17:20:56,263 ms,0.32,38.9,5.62,1070,0.777,179.0,2.33,3.0,26.8
2022-04-19 17:20:58,269 ms,0.32,38.9,5.52,1070,0.777,179.0,1.33,3.0,26.8
2022-04-19 17:21:00,272 ms,0.32,38.9,5.38,1070,0.777,161.0,1.33,3.0,26.8
2022-04-19 17:21:02,272 ms,0.32,38.9,5.76,1070,0.777,161.0,3.0,3.0,26.8
2022-04-19 17:21:04,280 ms,0.32,38.9,6.07,1070,0.777,161.0,4.0,3.0,26.8
2022-04-19 17:21:06,320 ms,0.32,38.9,6.28,1070,0.777,161.0,4.33,3.0,26.8
2022-04-19 17:21:08,362 ms,0.32,38.9,6.31,1070,0.777,161.0,3.67,3.0,26.8
2022-04-19 17:21:10,363 ms,0.32,38.9,6.55,1070,0.777,161.0,2.33,3.0,26.8
2022-04-19 17:21:12,372 ms,0.32,38.9,6.76,1070,0.777,161.0,3.35,3.0,26.8
2022-04-19 17:21:14,381 ms,0.32,38.9,6.83,1070,0.777,161.0,2.0,3.0,26.8
2022-04-19 17:21:15,381 ms,0.356,38.1,6.83,1065,0.763,202.0,2.0,3.0,26.6
2022-04-19 17:21:16,354 ms,0.356,38.1,6.72,1065,0.763,202.0,1.67,3.0,26.6
2022-04-19 17:21:18,298 ms,0.356,38.1,6.79,1065,0.763,202.0,2.0,3.0,26.6
2022-04-19 17:21:20,304 ms,0.356,38.1,7.07,1065,0.763,202.0,3.33,3.0,26.6
2022-04-19 17:21:22,298 ms,0.356,38.1,6.86,1065,0.763,202.0,2.0,3.0,26.6
2022-04-19 17:21:24,290 ms,0.356,38.1,7.03,1065,0.763,202.0,2.67,3.0,26.6
2022-04-19 17:21:26,311 ms,0.356,38.1,7.1,1065,0.763,202.0,3.67,3.0,26.6
2022-04-19 17:21:28,321 ms,0.356,38.1,7.24,1065,0.763,202.0,1.33,3.0,26.6
2022-04-19 17:21:30,325 ms,0.356,38.1,7.34,1065,0.763,220.0,2.33,3.0,26.6
2022-04-19 17:21:32,319 ms,0.356,38.1,7.17,1065,0.763,220.0,1.67,3.0,26.6
2022-04-19 17:21:34,308 ms,0.356,38.1,7.1,1065,0.763,220.0,2.67,3.0,26.6
2022-04-19 17:21:36,269 ms,0.356,38.1,7.0,1065,0.763,220.0,2.67,3.0,26.6
2022-04-19 17:21:38,288 ms,0.356,38.1,6.79,1065,0.763,220.0,1.0,3.0,26.6
2022-04-19 17:21:40,294 ms,0.356,38.1,6.79,1065,0.763,220.0,1.67,3.0,26.6
2022-04-19 17:21:42,313 ms,0.356,38.1,6.79,1065,0.763,220.0,1.67,3.0,26.6
2022-04-19 17:21:44,324 ms,0.356,38.1,6.59,1065,0.763,220.0,1.0,3.0,26.6
2022-04-19 17:21:45,324 ms,0.394,41.5,6.59,1008,0.829,203.0,1.0,3.0,25.2
2022-04-19 17:21:46,317 ms,0.394,41.5,6.76,1008,0.829,203.0,3.0,3.0,25.2
2022-04-19 17:21:48,308 ms,0.394,41.5,6.66,1008,0.829,203.0,1.33,3.0,25.2
2022-04-19 17:21:50,294 ms,0.394,41.5,6.55,1008,0.829,203.0,1.67,3.0,25.2
2022-04-19 17:21:52,322 ms,0.394,41.5,6.59,1008,0.829,203.0,2.67,3.0,25.2
2022-04-19 17:21:54,309 ms,0.394,41.5,6.72,1008,0.829,203.0,2.67,3.0,25.2
2022-04-19 17:21:56,303 ms,0.394,41.5,6.48,1008,0.829,203.0,1.33,3.0,25.2
2022-04-19 17:21:58,290 ms,0.394,41.5,6.38,1008,0.829,203.0,2.0,3.0,25.2
2022-04-19 17:22:00,296 ms,0.394,41.5,6.45,1008,0.829,193.0,3.67,3.0,25.2
2022-04-19 17:22:02,276 ms,0.394,41.5,6.59,1008,0.829,193.0,2.33,3.0,25.2
2022-04-19 17:22:04,267 ms,0.394,41.5,6.76,1008,0.829,193.0,3.0,3.0,25.2
2022-04-19 17:22:06,265 ms,0.394,41.5,6.45,1008,0.829,193.0,1.0,3.0,25.2
2022-04-19 17:22:08,269 ms,0.394,41.5,6.52,1008,0.829,193.0,2.67,3.0,25.2
2022-04-19 17:22:10,259 ms,0.394,41.5,6.34,1008,0.829,193.0,1.66,3.0,25.2
2022-04-19 17:22:12,272 ms,0.394,41.5,6.83,1008,0.829,193.0,3.66,3.0,25.2
2022-04-19 17:22:14,282 ms,0.394,41.5,6.9,1008,0.829,193.0,3.0,3.0,25.2
2022-04-19 17:22:15,282 ms,0.295,32.0,6.9,981,0.64,204.0,3.0,3.0,24.5
2022-04-19 17:22:16,308 ms,0.295,32.0,6.9,981,0.64,204.0,3.33,3.0,24.5
2022-04-19 17:22:18,315 ms,0.295,32.0,6.86,981,0.64,204.0,1.33,3.0,24.5
2022-04-19 17:22:20,316 ms,0.295,32.0,7.0,981,0.64,204.0,2.33,3.0,24.5
2022-04-19 17:22:22,299 ms,0.295,32.0,6.69,981,0.64,204.0,1.0,3.0,24.5
2022-04-19 17:22:24,297 ms,0.295,32.0,6.62,981,0.64,204.0,1.67,3.0,24.5
2022-04-19 17:22:26,264 ms,0.295,32.0,6.9,981,0.64,204.0,2.67,3.0,24.5
2022-04-19 17:22:28,286 ms,0.295,32.0,6.86,981,0.64,204.0,1.33,3.0,24.5
2022-04-19 17:22:30,298 ms,0.295,32.0,6.72,981,0.64,202.0,2.33,3.0,24.5
2022-04-19 17:22:32,301 ms,0.295,32.0,6.34,981,0.64,202.0,0.667,3.0,24.5
2022-04-19 17:22:34,310 ms,0.295,32.0,6.45,981,0.64,202.0,2.98,3.0,24.5
2022-04-19 17:22:36,325 ms,0.295,32.0,6.76,981,0.64,202.0,3.01,3.0,24.5
2022-04-19 17:22:38,285 ms,0.295,32.0,6.76,981,0.64,202.0,2.66,3.0,24.5
2022-04-19 17:22:40,283 ms,0.295,32.0,6.72,981,0.64,202.0,2.67,3.0,24.5
2022-04-19 17:22:42,304 ms,0.295,32.0,6.69,981,0.64,202.0,2.33,3.0,24.5
2022-04-19 17:22:44,306 ms,0.295,32.0,6.34,981,0.64,202.0,1.33,3.0,24.5
2022-04-19 17:22:45,306 ms,0.167,27.6,6.34,1231,0.553,185.0,1.33,3.0,30.8
2022-04-19 17:22:46,299 ms,0.167,27.6,6.24,1231,0.553,185.0,2.0,3.0,30.8
2022-04-19 17:22:48,311 ms,0.167,27.6,6.28,1231,0.553,185.0,1.67,3.0,30.8
2022-04-19 17:22:50,267 ms,0.167,27.6,6.21,1231,0.553,185.0,1.67,3.0,30.8
2022-04-19 17:22:52,270 ms,0.167,27.6,6.14,1231,0.553,185.0,1.0,3.0,30.8
2022-04-19 17:22:54,279 ms,0.167,27.6,6.24,1231,0.553,185.0,2.67,3.0,30.8
2022-04-19 17:22:56,293 ms,0.167,27.6,6.14,1231,0.553,185.0,1.0,3.0,30.8
2022-04-19 17:22:58,308 ms,0.167,27.6,6.14,1231,0.553,185.0,2.33,3.0,30.8
2022-04-19 17:23:00,314 ms,0.167,27.6,6.24,1231,0.553,187.0,2.67,3.0,30.8
2022-04-19 17:23:02,299 ms,0.167,27.6,6.31,1231,0.553,187.0,3.0,3.0,30.8
2022-04-19 17:23:04,302 ms,0.167,27.6,6.24,1231,0.553,187.0,3.01,3.0,30.8
2022-04-19 17:23:06,288 ms,0.167,27.6,6.1,1231,0.553,187.0,1.33,3.0,30.8
2022-04-19 17:23:08,273 ms,0.167,27.6,6.03,1231,0.553,187.0,3.0,3.0,30.8
2022-04-19 17:23:10,277 ms,0.167,27.6,5.83,1231,0.553,187.0,2.0,3.0,30.8
2022-04-19 17:23:12,275 ms,0.167,27.6,6.14,1231,0.553,187.0,2.33,3.0,30.8
2022-04-19 17:23:14,272 ms,0.167,27.6,6.28,1231,0.553,187.0,2.0,3.0,30.8
2022-04-19 17:23:15,272 ms,0.441,45.1,6.28,951,0.902,184.0,2.0,3.0,23.8
2022-04-19 17:23:16,272 ms,0.441,45.1,6.21,951,0.902,184.0,2.67,3.0,23.8
2022-04-19 17:23:18,273 ms,0.441,45.1,6.1,951,0.902,184.0,0.667,3.0,23.8
2022-04-19 17:23:20,273 ms,0.441,45.1,6.14,951,0.902,184.0,2.67,3.0,23.8
2022-04-19 17:23:22,267 ms,0.441,45.1,6.28,951,0.902,184.0,3.67,3.0,23.8
2022-04-19 17:23:24,281 ms,0.441,45.1,6.1,951,0.902,184.0,2.67,3.0,23.8
2022-04-19 17:23:26,297 ms,0.441,45.1,6.28,951,0.902,184.0,1.67,3.0,23.8
2022-04-19 17:23:28,305 ms,0.441,45.1,6.28,951,0.902,184.0,1.33,3.0,23.8
2022-04-19 17:23:30,303 ms,0.441,45.1,6.31,951,0.902,189.0,3.0,3.0,23.8
2022-04-19 17:23:32,306 ms,0.441,45.1,6.17,951,0.902,189.0,1.33,3.0,23.8
2022-04-19 17:23:34,284 ms,0.441,45.1,6.0,951,0.902,189.0,1.33,3.0,23.8
2022-04-19 17:23:36,279 ms,0.441,45.1,6.17,951,0.902,189.0,2.34,3.0,23.8
2022-04-19 17:23:38,326 ms,0.441,45.1,6.21,951,0.902,189.0,1.33,3.0,23.8
2022-04-19 17:23:40,357 ms,0.441,45.1,6.24,951,0.902,189.0,2.67,3.0,23.8
2022-04-19 17:23:42,369 ms,0.441,45.1,6.28,951,0.902,189.0,1.35,3.0,23.8
2022-04-19 17:23:44,362 ms,0.441,45.1,6.41,951,0.902,189.0,1.33,3.0,23.8
